lat,lng,resolved
50.92007,-1.455576,1
54.972687,-1.470566,0
51.800583,-0.660282,1
51.49207,-0.063773,1
51.49207,-0.063773,1
51.58328,-0.072875,1
51.76056,0.146293,1
53.449978,-1.375618,1
53.645638,-1.782466,1
51.580555,-0.032316,1
51.486847,-0.058377,1
53.779636,-1.739011,1
51.848038,1.272293,1
53.52606,-1.102054,0
51.779198,-0.446694,1
51.368347,0.506754,1
54.9181,-1.431829,1
53.415142,-2.978041,1
51.697598,-3.425077,1
53.44657,-2.976309,1
51.458664,-0.011177,1
52.52397,-1.77068,1
51.99142,-0.223423,1
52.5315,-2.048735,1
53.566257,-0.075047,1
51.506474,0.261417,1
51.708797,-3.347751,1
52.75542,0.395659,1
51.514053,-0.011864,0
52.520885,-1.778905,1
51.644787,-0.418396,1
51.49129,0.06263,1
52.169586,0.113104,1
50.37294,-4.152636,1
51.45916,-0.141186,1
54.96142,-1.847077,1
51.477627,0.060314,1
52.139668,-0.467107,1
53.595116,-0.653839,1
53.921993,-3.012207,1
51.603138,-0.067601,1
54.98315,-1.550308,0
53.771973,-1.5518,0
50.63145,-1.179453,0
51.848557,-0.019138,1
50.76921,0.280615,0
51.508556,-3.57644,1
51.57931,-3.003496,1
51.901436,-0.184269,1
50.76913,0.285107,1
51.416977,-0.738396,0
51.62244,-0.397619,1
53.600124,-1.923426,1
52.95831,-1.180801,1
53.302124,-1.114605,1
53.75863,-1.574238,1
53.463284,-2.184291,1
53.5265,-2.136009,1
52.674995,-1.932561,1
51.556087,0.020465,1
53.802197,-1.546133,1
51.77364,0.106355,0
53.799297,-1.484402,1
51.581696,0.432116,1
53.40154,-3.043368,1
51.538544,-0.234106,1
51.23989,-0.164064,1
54.560143,-1.183809,1
51.746376,-2.217668,1
52.561905,0.069826,0
51.719387,-0.29145,1
53.745792,-1.50163,1
53.480206,-2.376559,1
51.19299,-0.616739,1
51.579933,0.46359,0
53.68373,-1.840213,1
52.57287,-0.241376,1
53.165585,-1.118958,1
51.796062,-0.672336,0
51.652466,-0.390431,1
53.780643,-1.543634,1
52.455193,1.437513,1
51.557266,-0.059851,0
53.524624,-1.131544,0
51.772804,-0.457668,1
51.792595,1.148206,1
51.52142,-0.205651,0
51.406006,-0.514912,1
52.95386,-1.136558,0
53.76958,-2.711695,1
51.09408,1.122111,1
51.74275,-0.438717,1
53.79773,-1.53856,1
51.474667,0.324402,1
51.129776,0.905421,1
52.95251,-1.150219,1
51.504246,-0.219236,1
51.522984,0.107467,1
51.6203,0.300242,1
53.453224,-2.300606,1
53.4127,-2.432755,1
53.400078,-1.410684,1
51.799698,1.13273,1
50.817085,-0.494303,1
53.84287,-1.638812,0
52.919086,-1.472247,1
54.665718,-5.913357,0
51.552155,-0.085312,1
51.97684,-0.238269,1
53.446476,-2.121766,1
52.57696,-0.235427,1
53.017826,-1.472445,1
53.833668,-1.729087,1
50.893887,-2.244434,1
51.582367,-3.004833,1
51.56949,0.124726,1
50.84809,-0.71853,1
54.887203,-6.344831,0
53.449234,-2.729515,1
52.429306,-1.95682,1
55.002056,-1.664172,1
53.82255,-2.23513,1
50.843323,-0.41038,1
54.598534,-5.930305,0
53.2587,-2.113675,1
50.792698,-1.146286,1
50.713966,-3.538378,1
52.59342,-2.134602,1
51.860535,-0.482828,1
52.47178,-1.906137,1
53.819027,-3.035926,0
52.7607,-1.950019,1
53.47822,-2.113057,1
53.800568,-1.545422,1
51.726925,-0.301432,1
52.50313,-1.942546,1
53.454304,-2.064835,1
51.657764,-0.397342,1
51.44888,-0.943938,1
53.45975,-2.183749,1
53.218006,-2.328143,1
52.640705,-2.087561,1
53.24582,-0.456477,1
53.594776,-0.657506,1
50.82259,-0.145056,1
50.366142,-4.144706,1
50.229214,-5.257435,1
52.450733,-2.050367,1
53.773663,-1.706213,1
51.499348,-0.388642,1
54.872143,-6.274908,0
51.38557,1.359162,1
52.5981,-0.227417,0
52.268745,-1.528886,1
51.02168,-4.215909,0
51.643723,-0.297765,1
51.46359,-2.571091,1
51.888214,0.262613,1
51.7401,-0.476785,1
51.54091,-0.196795,1
53.723427,-2.198568,1
54.94347,-1.715144,0
54.58724,-5.938304,0
51.765892,-0.236436,1
51.890686,0.936388,1
52.966656,-1.174837,1
51.67072,-0.578665,1
51.429256,-0.094942,1
51.888912,0.904659,1
51.57683,-3.217223,1
52.594227,-2.134914,1
51.59193,-3.198759,1
51.439056,-0.018461,1
52.54703,-0.287451,1
52.505936,-1.939847,1
51.757027,0.130331,0
51.82924,-0.837564,1
50.82329,-1.21714,0
51.46193,-0.006054,1
50.83541,-0.768596,1
54.086517,-1.756658,1
50.845074,-0.88527,1
51.557495,-0.075393,1
51.557495,-0.075393,1
51.557495,-0.075393,1
51.557495,-0.075393,1
51.557495,-0.075393,1
53.448753,-2.922363,1
53.30887,-3.261087,1
52.592957,-2.102464,1
52.577385,-2.152526,1
51.653988,-0.390695,1
52.451588,0.046621,1
51.55181,0.46347,1
50.79263,-1.100119,1
51.792828,-0.189504,1
53.632717,-1.81689,1
53.63308,-3.002373,1
53.491978,-1.248768,0
51.13376,1.299908,1
51.877457,-0.41684,1
50.798504,-1.079602,1
51.65569,-0.269328,1
52.585056,-2.128141,1
51.793888,1.149921,0
51.368,-0.263531,1
51.906216,-0.186998,1
51.709743,-4.943316,1
51.580776,-2.966221,1
51.34289,0.732829,1
51.801197,-0.204587,1
53.63102,-0.948845,1
53.856876,-1.681413,1
53.437298,-1.34925,1
51.513474,-0.129824,1
51.512856,-0.03806,1
51.50346,-3.190715,1
52.80261,-2.118131,1
53.52141,-2.048392,1
53.446136,-2.028221,1
51.88994,0.261741,1
51.405434,-2.612979,1
50.42745,-3.596188,1
51.78739,1.15334,1
51.600327,-0.148192,1
51.61691,-0.133925,1
52.77008,-1.204259,1
52.925983,-1.103405,1
51.508408,-0.472275,1
51.600597,-0.069484,1
51.768272,0.003781,1
51.47135,-0.360975,1
51.699867,-0.502968,1
50.824993,-0.152756,1
51.88994,0.261741,1
51.53752,-0.003372,1
51.708702,-0.299915,1
52.973614,-1.222671,1
54.675953,-1.770503,1
51.51197,-0.623471,1
52.520638,-1.49768,1
50.862934,0.261282,1
52.369614,-2.245749,0
54.638584,-1.190807,1
52.993305,-1.168027,1
51.25416,-1.107606,1
51.61331,0.29986,1
55.005283,-1.47625,1
54.986103,-1.434635,1
51.37109,-0.099987,0
53.53185,-2.226168,1
53.79591,-1.542527,1
51.43654,-0.103243,0
51.43654,-0.103243,0
51.43654,-0.103243,0
51.49933,-0.141656,0
54.97666,-1.638511,1
51.666195,-0.25934,1
51.52301,-0.187253,1
52.955944,-1.147591,1
54.516083,-1.558061,1
51.741287,-0.464911,1
51.492348,-3.164426,1
52.415226,-1.499098,1
50.82942,-1.171444,1
53.767696,-0.309205,1
52.386627,-2.259773,0
52.60366,1.2237,1
54.564583,-1.316184,1
54.997635,-7.321576,0
51.51175,-0.013939,1
52.323486,-2.070161,1
52.643482,-1.128065,1
55.107357,-1.521517,0
51.400127,-0.253171,0
51.583508,-0.068737,0
51.485577,-0.118839,1
51.471718,-0.490059,1
51.709007,-0.024069,1
53.34586,-1.446461,1
